X,Y,GIS_NUMBER,PERMIT_NUM,OUTFALL,NPDES_NUM,PERMITTEE,STATUS,DTYPE,INITIALS,COUNTY,LAT_DD,LONG_DD,SEGMENT,BASIN,REGION,HORZ_METH,HORZ_ACC,HORZ_REF,HORZ_DATE,HORZ_ORG,HORZ_DATUM,HORZ_DESC,UTM_ZONE
-97.609723998999982,30.305763999000021,01887-000.101,01887-000,101,0058441,CITY OF AUSTIN DBA AUSTIN ENERGY,C,W,KLV,TRAVIS,30.30576400,-97.60972400,1428,14,11,MAP_MAN,315.00000000,other,20000106,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.611113000999978,30.30326400199999,01887-000.201,01887-000,201,0058441,CITY OF AUSTIN DBA AUSTIN ENERGY,C,W,KNS,TRAVIS,30.30326400,-97.61111300,1428,14,11,DRG,12.00000000,other,20090511,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.613612998,30.303541000999985,01887-000.401,01887-000,401,0058441,CITY OF AUSTIN DBA AUSTIN ENERGY,C,W,KLV,TRAVIS,30.30354100,-97.61361300,1428,14,11,MAP_MAN,315.00000000,other,20000106,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.610558001000015,30.304097002999981,01887-000.501,01887-000,501,0058441,CITY OF AUSTIN DBA AUSTIN ENERGY,C,W,KLV,TRAVIS,30.30409700,-97.61055800,1428,14,11,MAP_MAN,315.00000000,other,20000106,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.827949999,30.921232997,01896-000.001,01896-000,001,0063401,MONTEREY MUSHROOMS INC,C,W,LLF,MADISON,30.92123300,-95.82795000,0803,08,09,DRG,12.00000000,other,20110823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.830191997999975,30.926064003000022,01896-000.002,01896-000,002,0063401,MONTEREY MUSHROOMS INC,C,S,LLF,MADISON,30.92606400,-95.83019200,0803,08,09,DRG,12.00000000,other,20110823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.828995997999982,30.92242900299999,01896-000.003,01896-000,003,0063401,MONTEREY MUSHROOMS INC,C,S,LLF,MADISON,30.92242900,-95.82899600,0803,08,09,DRG,12.00000000,other,20110823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.828747,30.921781,01896-000.004,01896-000,004,0063401,MONTEREY MUSHROOMS INC,C,S,LLF,MADISON,30.92178100,-95.82874700,0803,08,09,DRG,12.00000000,other,20110823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.49981367700002,29.903078463999975,01899-000.001,01899-000,001,0060933,PILOT INDUSTRIES OF TEXAS INC,C,W,NLV,HARRIS,29.90307846,-95.49981368,1017,10,12,DRG,12.00000000,other,20130425,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.825839056,31.015410289999977,01902-000.001,01902-000,001,0064491,GEORGIA-PACIFIC WOOD PRODUCTS SOUTH LLC,C,W,JMB,POLK,31.01541029,-94.82583906,0604,06,10,DRG,12.00000000,other,20150508,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.826852066000015,31.017916289000027,01902-000.002,01902-000,002,0064491,GEORGIA-PACIFIC WOOD PRODUCTS WOUTH LLC,C,W,JMB,POLK,31.01791629,-94.82685207,0604,06,10,DRG,12.00000000,other,20150508,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.810816999,29.748420999000018,14639-001.001,14639-001,001,0128147,AUC GROUP LP,C,D,KNS,FORT BEND,29.74842100,-95.81081700,1014,10,12,DRG,12.00000000,other,20051004,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.907297014999983,31.091465293999988,10045-003.001,10045-003,001,0067873,CITY OF COPPERAS COVE,C,W,JMB,CORYELL,31.09146529,-97.90729702,1217,12,09,DRG,12.00000000,other,20131125,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.881225527000026,31.13016909800001,10045-004.001,10045-004,001,0069850,CITY OF COPPERAS COVE,C,W,JMB,CORYELL,31.13016910,-97.88122553,1220,12,09,DRG,12.00000000,other,20131122,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.905601546000014,31.149313445000018,10045-005.001,10045-005,001,0069841,CITY OF COPPERAS COVE,C,W,NLV,CORYELL,31.14931345,-97.90560155,1220,12,09,DRG,12.00000000,other,20131219,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.601715797999987,30.857043368,10046-002.001,10046-002,001,0025879,CITY OF HEARNE,C,D,JMB,ROBERTSON,30.85704337,-96.60171580,1242,12,09,DRG,12.00000000,other,20131011,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.458912340999973,29.02111846299999,10047-001.001,10047-001,001,0025798,CITY OF LAKE JACKSON,C,W,NLV,BRAZORIA,29.02111846,-95.45891234,1201,12,12,DRG,12.00000000,other,20140409,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.143595998000023,29.564895001000025,10048-001.001,10048-001,001,0022675,CITY OF MARION,C,D,NLV,GUADALUPE,29.56489500,-98.14359600,1902,19,13,DRG,12.00000000,other,20041101,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.746154998,33.35998299900001,10050-001.001,10050-001,001,0024261,CITY OF OLNEY,C,D,JMB,YOUNG,33.35998300,-98.74615500,1231,12,03,DRG,12.00000000,other,20131031,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.781139998000015,33.437105,10050-003.001,10050-003,001,0124796,CITY OF OLNEY,C,D,NLV,ARCHER,33.43710500,-98.78114000,0211,02,03,DRG,12.00000000,other,20100723,TCEQ,NAD83,End of pipe as indicated on paper map,14
-93.817390998,30.040212000999986,10051-001.001,10051-001,001,0025500,CITY OF BRIDGE CITY,C,W,KLV,ORANGE,30.04021200,-93.81739100,0511,05,10,MAP_MAN,315.00000000,other,20010326,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.144653756000025,29.678101326999979,10053-011.001,10053-011,001,0134813,CITY OF PASADENA,C,W,JMB,HARRIS,29.67810133,-95.14465376,1006,10,12,DRG,12.00000000,other,20131126,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.676426003000017,31.355260999,00368-000.004,00368-000,004,0001643,VERDANT INDUSTRIES LLC,C,W,KNS,ANGELINA,31.35526100,-94.67642600,0610,06,10,DRG,12.00000000,other,20080821,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.206348,29.714904998,10053-009.001,10053-009,001,0117528,CITY OF PASADENA,C,W,LLF,HARRIS,29.71490500,-95.20634800,1007,10,12,DRG,12.00000000,other,20120724,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.057770635999987,28.03790234600001,10054-001.001,10054-001,001,0022152,CITY OF ROCKPORT,C,D,JMB,ARANSAS,28.03790235,-97.05777064,2471,20,14,DRG,12.00000000,other,20131114,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.501919002000022,28.045881001,10055-001.001,10055-001,001,0024562,CITY OF SINTON,C,D,NLV,SAN PATRICIO,28.04588100,-97.50191900,2003,20,14,DRG,12.00000000,other,20090130,TCEQ,NAD83,End of pipe as indicated on paper map,14
-100.90211594599998,32.690990102,10056-001.001,10056-001,001,0047899,CITY OF SNYDER,C,W,JMB,SCURRY,32.69099010,-100.90211595,1412,14,03,DRG,12.00000000,other,20131212,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.477180831999988,33.514634730000012,10057-001.001,10057-001,001,0055212,CITY OF TOM BEAN,C,D,KNS,GRAYSON,33.51463473,-96.47718083,0821,08,04,DRG,12.00000000,other,20110414,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.420217998,29.695508,10058-001.001,10058-001,001,0023841,CITY OF WEST UNIVERSITY PLACE,C,W,LLF,HARRIS,29.69550800,-95.42021800,1007,10,12,DRG,12.00000000,other,20120409,TCEQ,NAD83,End of pipe as indicated on paper map,15
-101.21344270600002,30.673995723000019,10059-001.001,10059-001,001,0098345,CROCKETT COUNTY WCID 1,C,D,KNS,CROCKETT,30.67399572,-101.21344271,2309,23,08,DRG,12.00000000,other,20090407,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.762770999,32.729262999000014,10060-001.001,10060-001,001,0047830,CITY OF DALLAS,C,W,LLF,DALLAS,32.72926300,-96.76277100,0805,08,04,DRG,12.00000000,other,20110728,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.513009,32.748774998999977,10060-003.001,10060-003,001,0002364,CITY OF DALLAS,C,W,LLF,KAUFMAN,32.74877500,-96.51300900,0819,08,04,DRG,12.00000000,other,20111201,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.944012002000022,32.965465000999984,10060-005.001,10060-005,001,0002372,CITY OF DALLAS,C,W,LLF,DALLAS,32.96546500,-96.94401200,0822,08,04,DRG,12.00000000,other,20110802,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.64768269699999,32.637942783000028,10060-006.001,10060-006,001,0047848,CITY OF DALLAS,C,W,JMB,DALLAS,32.63794278,-96.64768270,0805,08,04,DRG,12.00000000,other,20140624,TCEQ,NAD83,End of pipe as indicated on paper map,14
-101.36674212399998,35.689500061999979,01064-000.022,01064-000,022,0009148,WRB REFINING LLC AND CONOCO PHILLIPS CO,P,S,KNS,HUTCHINSON,35.68950006,-101.36674212,0101,01,01,DRG,12.00000000,,20091001,TCEQ,NAD83,End of pipe as indicated on paper map,14
-101.37567507,35.689832986999988,01064-000.002,01064-000,002,0009148,WRB REFINING LLC AND CONOCO PHILLIPS CO,P,W,KNS,HUTCHINSON,35.68983299,-101.37567507,0101,01,01,DRG,12.00000000,,20091001,TCEQ,NAD83,End of pipe as indicated on paper map,14
-101.37441662,35.695902433000015,01064-000.003,01064-000,003,0009148,WRB REFINING LLC AND CONOCO PHILLIPS CO,P,W,KNS,HUTCHINSON,35.69590243,-101.37441662,0101,01,01,DRG,12.00000000,,20091001,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.708297981999976,29.918952702000013,14954-001.001,14954-001,001,0132161,HARRIS COUNTY MUD NO 433,C,D,JMB,HARRIS,29.91895270,-95.70829798,1014,10,12,DRG,12.00000000,other,20140512,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.53025519,33.02350514599999,10481-001.002,10481-001,002,0002143,NORTH TEXAS MUNICIPAL WATER DIST,C,D,GMW,COLLIN,33.02350515,-96.53025519,0820,08,04,DRG,12.00000000,other,20091012,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.529444399,33.028126986000018,10481-001.003,10481-001,003,0002143,NORTH TEXAS MUNICIPAL WATER DIST,C,D,GMW,COLLIN,33.02812699,-96.52944440,0820,08,04,DRG,12.00000000,other,20091012,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.52926059399999,33.032571878,10481-001.007,10481-001,007,0002143,NORTH TEXAS MUNICIPAL WATER DIST,C,D,GMW,COLLIN,33.03257188,-96.52926059,0820,08,04,DRG,12.00000000,other,20091012,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.519302166999978,33.03009182,10481-001.004,10481-001,004,0002143,NORTH TEXAS MUNICIPAL WATER DIST,C,D,GMW,COLLIN,33.03009182,-96.51930217,0820,08,04,DRG,12.00000000,other,20091012,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.534051728,33.019616682999981,10481-001.005,10481-000,005,0002143,NORTH TEXAS MUNICIPAL WATER DIST,C,D,GMW,COLLIN,33.01961668,-96.53405173,0820,08,04,DRG,12.00000000,other,20091012,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.532141608000018,33.019030677999979,10481-001.006,10481-000,006,0002143,NORTH TEXAS MUNICIPAL WATER DIST,C,D,GMW,COLLIN,33.01903068,-96.53214161,0820,08,04,DRG,12.00000000,other,20091012,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.130898135999985,29.737800504,04898-000.003,04898-000,003,0132195,OILTANKING HOUSTON LP,C,W,LLF,HARRIS,29.73780050,-95.13089814,1006,10,12,DRG,12.00000000,other,20130104,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.689877919000025,29.558637444,14955-001.001,14955-001,001,0132225,GREATWOOD HOSPITALITY INC,C,W,GMW,FORT BEND,29.55863744,-95.68987792,1202,12,12,DRG,12.00000000,other,20091016,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.104573024999979,29.741947208999989,01429-000.004,01429-000,004,0005941,CLEAN HARBORS DEER PARK LP,C,W,JMB,HARRIS,29.74194721,-95.10457303,1006,10,12,DOQQ,12.00000000,other,20140411,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.243240046999972,29.556723765000015,11269-001.002,11269-001,002,0077232,CIBOLO CREEK MUNICIPAL AUTHORITY,C,W,LLF,BEXAR,29.55672377,-98.24324005,1913,19,13,DRG,12.00000000,other,20130218,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.22281700100001,29.398138997999979,10420-001.001,10420-001,001,0056057,CITY OF HILLCREST VILLAGE,C,D,NLV,BRAZORIA,29.39813900,-95.22281700,2432,11,12,DRG,12.00000000,other,20081209,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.218758165999986,27.868268767000018,10422-001.001,10422-001,001,0020401,CITY OF INGLESIDE,C,W,NLV,SAN PATRICIO,27.86826877,-97.21875817,2481,20,14,DRG,12.00000000,other,20101210,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.981936997999981,32.438466,10424-002.001,10424-002,001,0119814,CITY OF CISCO,C,D,NLV,EASTLAND,32.43846600,-98.98193700,1233,12,03,DRG,12.00000000,other,20080905,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.230507940999985,33.061158449,10425-001.001,10425-001,001,0024970,CITY OF CADDO MILLS,C,D,NLV,HUNT,33.06115845,-96.23050794,0507,05,04,DRG,12.00000000,other,20101115,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.322183999,30.641588,10426-001.001,10426-001,001,0022616,CITY OF BRYAN,C,W,JMB,BRAZOS,30.64158800,-96.32218400,1209,12,09,DRG,12.00000000,other,20130827,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.414207003,30.667486999,10426-002.001,10426-002,001,0025071,CITY OF BRYAN,C,W,LLF,BRAZOS,30.66748700,-96.41420700,1242,12,09,DRG,12.00000000,other,20120808,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.797043804999987,27.562384733999977,10427-001.001,10427-001,001,0023019,CITY OF BISHOP,C,D,KNS,NUECES,27.56238473,-97.79704381,2492,22,14,DRG,12.00000000,other,20090827,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.339700982000011,32.999083368000015,10429-003.001,10429-003,001,0105091,CITY OF LINDEN,C,D,KNS,CASS,32.99908337,-94.33970098,0407,04,05,DRG,12.00000000,other,20090519,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.007075855999972,32.303904116000012,10431-001.001,10431-001,001,0053571,CITY OF MAYPEARL,C,D,NLV,ELLIS,32.30390412,-97.00707586,0814,08,04,DRG,12.00000000,other,20120329,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.95616929,32.555672777999973,10433-001.001,10433-001,001,0002089,CITY OF GLADEWATER,C,D,NLV,UPSHUR,32.55567278,-94.95616929,0506,05,05,DRG,12.00000000,other,20110415,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.455480998999974,28.435387000999981,13693-001.001,13693-001,001,0112151,PORT OCONNOR MUD,C,D,NLV,CALHOUN,28.43538700,-96.45548100,2451,17,14,DRG,12.00000000,other,20080718,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.465761002000022,30.125110002999975,13697-001.001,13697-001,001,0090000,CEDARSTONE ONE INVESTORS LTD,C,D,KNS,MONTGOMERY,30.12511000,-95.46576100,1008,10,12,DRG,12.00000000,other,20071120,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.413466003,30.168547002000025,13700-001.001,13700-001,001,0090123,CHATEAU WOODS MUD,C,D,NLV,MONTGOMERY,30.16854700,-95.41346600,1004,10,12,DRG,12.00000000,other,20080221,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.295325000999981,29.355599,13701-001.001,13701-001,001,0074799,EAST CENTRAL ISD,C,D,GMW,BEXAR,29.35559900,-98.29532500,1911,19,13,DRG,12.00000000,other,20090904,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.476934997,29.920660998000017,13709-001.001,13709-001,001,0103071,WHITE PALACE LP,C,D,KNS,HARRIS,29.92066100,-95.47693500,1006,10,12,DRG,12.00000000,other,20080724,TCEQ,NAD83,End of pipe as indicated on paper map,15
-100.53646399899998,28.856068999,13716-001.001,13716-001,001,0112291,MAVERICK COUNTY,C,D,NLV,MAVERICK,28.85606900,-100.53646400,2304,23,16,DRG,12.00000000,other,20050826,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.80094799699998,31.726654001999975,13717-001.001,13717-001,001,0089044,TEXAS DEPT OF CRIMINAL JUSTICE,C,D,YK,ANDERSON,31.72665400,-95.80094800,0804,08,05,DRG,12.00000000,other,20070802,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.144160999,32.906319001999975,13725-001.001,13725-001,001,0022331,CITY OF QUINLAN,C,D,GMW,HUNT,32.90631900,-96.14416100,0507,05,04,DRG,12.00000000,other,20101104,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.700105998000026,32.417655998999976,13726-001.001,13726-001,001,0113883,EASTLAND COUNTY WSD,C,D,KNS,EASTLAND,32.41765600,-98.70010600,1223,12,03,DRG,12.00000000,other,20080102,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.524734582,29.906516801,13727-001.001,13727-001,001,0113697,MOORPARK VILLAGE INC,C,D,GMW,HARRIS,29.90651680,-95.52473458,1017,10,12,DRG,12.00000000,other,20100927,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.394763996999984,29.520467998000015,14641-001.001,14641-001,001,0128163,2006 MUSTANG CREEK DEVELOPMENT INC,C,D,KNS,BRAZORIA,29.52046800,-95.39476400,2432,11,12,DRG,12.00000000,other,20051017,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.417522745999975,32.025896526,13728-001.001,13728-001,001,0112593,CITY OF CUNEY,C,D,KNS,CHEROKEE,32.02589653,-95.41752275,0604,06,05,DRG,12.00000000,other,20110601,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.134963762999973,33.047329397999988,13732-001.001,13732-001,001,0123552,ROCKY POINT ESTATES LAND TRUST,C,D,GMW,DENTON,33.04732940,-97.13496376,0826,08,04,DRG,12.00000000,other,20100713,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.420863882999981,29.529717247,13735-001.001,13735-001,001,0118001,ESTATE OF ROBERT EDWARD PINE AND CATHERINE DEBLIEUX,C,D,NLV,BRAZORIA,29.52971725,-95.42086388,2432,11,12,DRG,12.00000000,other,20110920,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.481301002,29.709644002,13740-001.001,13740-001,001,0115819,LCRA,C,D,NLV,COLORADO,29.70964400,-96.48130100,1402,14,12,DRG,12.00000000,other,20130618,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.799851666,26.335801096000012,13742-001.001,13742-001,001,0113000,SEBASTIAN MUD,C,D,GMW,CAMERON,26.33580110,-97.79985167,2491,22,15,DRG,12.00000000,other,20100323,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.10595200099999,30.319014002000017,13743-001.001,13743-001,001,0089010,TEXAS DEPT OF CRIMINAL JUSTICE,C,D,KNS,GRIMES,30.31901400,-96.10595200,1202,12,09,DRG,12.00000000,other,20090121,TCEQ,NAD83,End of pipe as indicated on paper map,14
-99.750908477999985,28.45936739699999,13746-001.001,13746-001,001,0071056,CITY OF ASHERTON,C,D,NLV,DIMMIT,28.45936740,-99.75090848,2105,21,16,DRG,12.00000000,other,20130605,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.918415197,26.470743259000017,13747-001.001,13747-001,001,0114031,NORTH ALAMO WSC,C,D,NLV,WILLACY,26.47074326,-97.91841520,2491,22,15,DRG,12.00000000,other,20100305,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.988983997999981,26.375445001,13747-004.001,13747-004,001,0119024,NORTH ALAMO WSC,C,D,GMW,HIDALGO,26.37544500,-97.98898400,2491,22,15,DRG,12.00000000,other,20100208,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.398230002999981,29.892130996999981,13749-001.001,13749-001,001,0122521,NADIJA BALABAN SULYUKMANOV & ALBERT F SULYUKMANOV,C,D,NLV,HARRIS,29.89213100,-95.39823000,1006,10,12,DRG,12.00000000,other,20071206,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.63256400099999,29.979695,13753-001.001,13753-001,001,0113107,HARRIS COUNTY MUD 360,C,D,KNS,HARRIS,29.97969500,-95.63256400,1009,10,12,DRG,12.00000000,other,20070821,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.664904287000013,31.551279830999988,13758-001.001,13758-001,001,0119008,CITY OF MULLIN,C,D,NLV,MILLS,31.55127983,-98.66490429,1417,14,09,DRG,12.00000000,other,20100706,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.299449998,30.129724999000018,13760-001.001,13760-001,001,0089672,MONTGOMERY COUNTY MUD 56,C,D,KNS,MONTGOMERY,30.12972500,-95.29945000,1004,10,12,DRG,12.00000000,other,20080317,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.424123,29.797665000999984,13764-001.001,13764-001,001,0092932,ALLIANCE HC III LP DBA THE GARDEN APARTMENTS,C,D,NLV,HARRIS,29.79766500,-95.42412300,1017,10,12,DRG,12.00000000,other,20070327,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.42387800099999,30.062775999,13765-001.001,13765-001,001,0116068,HARRIS COUNTY MUD 249,C,D,YK,HARRIS,30.06277600,-95.42387800,1009,10,12,DRG,12.00000000,other,20070727,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.54378829,30.370739542000024,13766-001.001,13766-001,001,0113255,CITY OF CONROE,C,D,KNS,MONTGOMERY,30.37073954,-95.54378829,1012,10,12,DRG,12.00000000,other,20060823,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.919096997999986,30.937684999,10215-001.001,10215-001,001,0026662,CITY OF MADISONVILLE,C,D,KNS,MADISON,30.93768500,-95.91909700,0803,08,09,DRG,12.00000000,other,20061114,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.225913999,28.864721998999983,10217-001.001,10217-001,001,0091260,MATAGORDA COUNTY WCID 5,C,D,NLV,MATAGORDA,28.86472200,-96.22591400,2452,15,12,DRG,12.00000000,other,20090615,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.395678998999983,31.412408001000017,10219-002.001,10219-002,001,0023914,CITY OF MCGREGOR,C,W,NLV,MCLENNAN,31.41240800,-97.39567900,1246,12,09,DRG,12.00000000,other,20080919,TCEQ,NAD83,End of pipe as indicated on paper map,14
-100.53055200199998,34.71204000099999,10220-001.001,10220-001,001,0027740,CITY OF MEMPHIS,C,D,GMW,HALL,34.71204000,-100.53055200,0207,02,01,DRG,12.00000000,other,20100325,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.479058001,31.660163,10222-001.001,10222-001,001,0052990,CITY OF MEXIA,C,W,JMB,LIMESTONE,31.66016300,-96.47905800,1253,12,09,DRG,12.00000000,other,20130816,TCEQ,NAD83,End of pipe as indicated on paper map,14
